string,anomaly,result
fabebbae,0,0
dbbecaae,0,0
cbbfcaae,0,0
gbdagadf,1,0
aabaabba,0,0
fcbfcbaf,0,0
bbbecbae,0,0
bbbbdaab,0,0
gbdagadf,1,0
acaacaab,0,0
bbcfdbae,0,0
aaaabbaa,0,0
edcbcbac,0,0
dbbeabae,0,0
fcceedbg,0,0
cbbacaab,0,0
abaaabaa,0,0
ccaeabae,0,0
gbdegbdg,1,0
abbaabaa,0,0
dbbecbae,0,0
cbbecaae,0,0
dabeabae,0,0
ddbadbac,0,0
dcbbcaab,0,0
cbaebaae,0,0
dbbabaaa,0,0
ebbafbab,0,0
gdbfcbdg,2,0
bbbabbaa,0,0
fdcaddcc,0,0
cabebaae,0,0
ebbedbaf,0,0
ebbaebac,0,0
dcbadbab,0,0
cbbaabab,0,0
bbaabbaa,0,0
babaabaa,0,0
cbbebaaf,0,0
cbbedaae,0,0
dbaeaaae,0,0
fcbeebbf,0,0
dbbbbbab,0,0
fcbbfbbc,0,0
cbaecaae,0,0
bbbeacae,0,0
dbaaccaa,0,0
ccbbbbbb,0,0
ebaaebab,0,0
abbacbab,0,0
gadegadg,1,0
cbcbdbab,0,0
gdbagadf,2,0
bbbbebac,0,0
ebbaabaa,0,0
gdaacade,2,0
dbbbabaa,0,0
abcacbab,0,0
fbbeaaae,0,0
aaaaaaaa,0,0
fdbabade,2,0
ebbaabab,0,0
fbbacbaa,0,0
dbbebcae,0,0
dabebaae,0,0
ebceaaae,0,0
daaacaaa,0,0
cbaaccab,0,0
bcbacbab,0,0
ccbabaaa,0,0
ebbeccbf,0,0
gddagcdg,1,0
ebbaabbb,0,0
ddafaaae,0,0
cabacbaa,0,0
cabedaae,0,0
aabaaaaa,0,0
aaaecaae,0,0
dbbabbaa,0,0
gdbacadf,2,0
abaeacae,0,0
eacecbae,0,0
ecbbdbbc,0,0
bbbedbae,0,0
edaadbbc,0,0
cbbebbae,0,0
abbacbab,0,0
fcbeccaf,0,0
fdaaabde,2,0
gcdagbdf,1,0
fccfdcbf,0,0
caaecaae,0,0
eacbdbab,0,0
dbaacaaa,0,0
aabebbae,0,0
gadagadf,1,0
aababaaa,0,0
bbbaaaaa,0,0
fdaaaade,2,0
gadagbdf,1,0
eccedbaf,0,0
gbdfgbdg,1,0
gcdagbdf,1,0
gbdagadf,1,0
gdbfdbdg,2,0
gdbebcdg,2,0
dbbedaae,0,0
bbaaabaa,0,0
gbdagadf,1,0
dbbacaab,0,0
gbdegbdg,1,0
fbaefcaf,0,0
dcbabbaa,0,0
acaeabae,0,0
ccbeaaae,0,0
gcdagbdf,1,0
gdaaaade,2,0
cbaebbae,0,0
fcbeebaf,0,0
dbaebbbe,0,0
cbcabaab,0,0
dcbebbae,0,0
gbdegbdg,1,0
caaebbae,0,0
gdaebbdg,2,0
bbaabbba,0,0
gdaacbdf,2,0
bcbeebae,0,0
edbeccbf,0,0
dbaedaae,0,0
caaecaae,0,0
fdcabbde,2,0
abbfbbae,0,0
gdbafcdg,2,0
dbaabaab,0,0
bababaaa,0,0
ddaebbae,0,0
gddbgcdg,1,0
cdbecbaf,0,0
eabaebab,0,0
ccbadbab,0,0
fcbabbcc,0,0
bababaaa,0,0
fccfebbf,0,0
cacbabbc,0,0
fdcafcbc,0,0
abcbbaaa,0,0
abaeaaae,0,0
fcaecdaf,0,0
aaaeabbd,0,0
dbaebabe,0,0
eaabcaaa,0,0
aaaaabaa,0,0
gdbebbdg,2,0
dbbeaabe,0,0
fcbafcbd,0,0
dbaabaaa,0,0
bbbecbae,0,0
baaeabae,0,0
faabgbac,0,0
gdaeccdg,2,0
fabeabae,0,0
babadaaa,0,0
fdbedbdg,2,0
ccbeccaf,0,0
cbbedaae,0,0
aabacaab,0,0
bbaecaae,0,0
abbecbae,0,0
abbaabaa,0,0
bbbeabae,0,0
fbbebcae,0,0
fdbedbdg,2,0
cbbebcaf,0,0
fdaeaadg,2,0
gbdegbdg,1,0
babedbae,0,0
dcaaaaaa,0,0
gdcfbadg,2,0
cbbebaae,0,0
fabeebaf,0,0
gcdegbdg,1,0
baaeaaae,0,0
dbaabaaa,0,0
caaaaaaa,0,0
gddegbdg,1,0
aaaabbaa,0,0
ccbebaae,0,0
aabeabae,0,0
bbbfacbe,0,0
edbaecbc,0,0
cbbadbaa,0,0
gbdegcdg,1,0
fbbbgbac,0,0
dbabdbab,0,0
edaaabbb,0,0
baaabaab,0,0
fbbedbaf,0,0
ccbeabae,0,0
eabecaae,0,0
fcbedcaf,0,0
gbdagadf,1,0
baaadbab,0,0
gbdbgbdf,1,0
gbdegbdg,1,0
gbdegbdg,1,0
bdbabaaa,0,0
gadagbdf,1,0
aabeabae,0,0
gdbacade,2,0
ccaecaae,0,0
aaaebaae,0,0
fccfdbaf,0,0
fcbaecbc,0,0
bbbacbaa,0,0
ecbaaaab,0,0
eaaacbab,0,0
aabebbae,0,0
dbbecaae,0,0
ddbfcbaf,0,0
cbbacbbb,0,0
gdbecbdg,2,0
gbdagadf,1,0
bbbebbbe,0,0
gbdegadg,1,0
ebbacaab,0,0
gdaafcac,0,0
dababaaa,0,0
dabaabab,0,0
dcbacaab,0,0
dcaeabae,0,0
bbaebbbe,0,0
babfcbae,0,0
fdcfebbf,0,0
abaaaaab,0,0
bdbebcae,0,0
dbafcbae,0,0
acbacbac,0,0
cbbbdaab,0,0
abaeabae,0,0
fcbedcaf,0,0
aacecbaf,0,0
fdbfebbf,0,0
bbaaabaa,0,0
ebbecbae,0,0
dbaebbae,0,0
daaacbbb,0,0
abaeaaae,0,0
gbdagadf,1,0
babaaaaa,0,0
cbaeabbe,0,0
cbaebbae,0,0
ebaebbae,0,0
abaacbaa,0,0
gbdegbdg,1,0
abbbdbab,0,0
babeeaaf,0,0
bbaabbaa,0,0
caaabbaa,0,0
bcbebbae,0,0
cbbecbae,0,0
dcbeaaae,0,0
gdbfcbdg,2,0
abaeabae,0,0
cbbebbae,0,0
fbcacbbb,0,0
gdbaebdf,2,0
dcbebbae,0,0
aaaacbab,0,0
cbaeabae,0,0
bbbecbae,0,0
dbaaaaba,0,0
dcaabbbb,0,0
fccaebac,0,0
baaabbba,0,0
gdaebbdg,2,0
ecbacbab,0,0
ecaaccbc,0,0
dcbabbbb,0,0
dacaebab,0,0
gcdegcdg,1,0
gbdegadg,1,0
aacedaae,0,0
cbbabcab,0,0
bbaebbae,0,0
bbbfbbae,0,0
cbaabbaa,0,0
dcbebaae,0,0
daaadaab,0,0
ecbabbab,0,0
dababaaa,0,0
bbaaaaaa,0,0
ecbbcbab,0,0
dbafbbae,0,0
abaaaaaa,0,0
dbbacbaa,0,0
fdcfeccg,0,0
edaaabab,0,0
ebbebabe,0,0
ecbecbae,0,0
dcbeaaae,0,0
dbbebaae,0,0
dbaeabae,0,0
ecbedacf,0,0
bbafabae,0,0
bcbaabaa,0,0
gdaabade,2,0
abaacaab,0,0
gdaebcdg,2,0
cbbacbaa,0,0
dbbaabaa,0,0
babedbae,0,0
bbbaaaaa,0,0
dcbadbbb,0,0
ebbecbaf,0,0
fdaacade,2,0
gdbabadf,2,0
dbaecabe,0,0
ccbeabbe,0,0
cbaacbab,0,0
dcbacbbc,0,0
aaaaaaaa,0,0
bcbacaab,0,0
aaaabaaa,0,0
dcbabcab,0,0
gadegadg,1,0
fdbebaaf,0,0
abaabaaa,0,0
babeabae,0,0
gcdegbdg,1,0
cdaebaae,0,0
fbbecaae,0,0
ccbebbae,0,0
cbbebbae,0,0
dabbbbab,0,0
ecbadbac,0,0
fdaacbde,2,0
abaabbaa,0,0
ecaebbaf,0,0
dacedaaf,0,0
gadagadf,1,0
cabecbae,0,0
fdbacade,2,0
fcbacccc,0,0
gdaebbdg,2,0
cbbebbae,0,0
dbbaaaaa,0,0
fdaeddbf,0,0
dccecbaf,0,0
abbeabae,0,0
bbbeaaae,0,0
gbdagadf,1,0
cbbabaaa,0,0
gdbeabdg,2,0
daaadaaa,0,0
abaaaaaa,0,0
ccbaabaa,0,0
fdbeaadg,2,0
accadaab,0,0
babeaaae,0,0
edbaacab,0,0
cbbbbbab,0,0
gdbebbdg,2,0
ecbedcaf,0,0
cccaebab,0,0
bbbaaaaa,0,0
cbbeabae,0,0
abbebbae,0,0
aaaaabaa,0,0
abaecbae,0,0
ebbaebac,0,0
bcaebbae,0,0
gbdegadg,1,0
cbbaabaa,0,0
bbceacae,0,0
abaeabbe,0,0
abaaabaa,0,0
abbaaaaa,0,0
gdbeeadg,2,0
cbbeabae,0,0
abaeaabe,0,0
aabebbae,0,0
fcceebbf,0,0
ecbacbac,0,0
dbaeabae,0,0
baaecaae,0,0
gadegbdg,1,0
gbdagbdf,1,0
baaaaaaa,0,0
ecaecbae,0,0
dcaacbab,0,0
fcbaecbc,0,0
ecaeabae,0,0
dcbebaaf,0,0
dcbeabbe,0,0
fbbabcab,0,0
fbbeaaae,0,0
fcaeaaae,0,0
fdaeccaf,0,0
fdaaabdd,2,0
dbbebbae,0,0
edbebbbf,0,0
abbabbaa,0,0
bbbeaaae,0,0
bcbeabbe,0,0
gbdegadg,1,0
ebaadbab,0,0
ecbecabf,0,0
gbdegbdg,1,0
ecbedbbf,0,0
cbbeabae,0,0
ddbaabab,0,0
abbebaae,0,0
aabebbbe,0,0
gdbaabde,2,0
ebbebbae,0,0
ccaeabae,0,0
fdbefcbg,0,1
babfbaae,0,0
dbaaabaa,0,0
gcdfgbdg,1,0
gdafabdg,2,0
fcabccac,0,0
fabeabae,0,0
gdbadade,2,0
cbaabbab,0,0
babedbae,0,0
acbabbaa,0,0
ccbeabae,0,0
gcdagadf,1,0
edbeebaf,0,0
ccbeaabe,0,0
abbabbab,0,0
dbceabbf,0,0
gbdagcdf,1,0
ccbaabaa,0,0
dbbeabae,0,0
daaecbae,0,0
cabebaae,0,0
gcdegbdg,1,0
gbdegadg,1,0
aabaaaaa,0,0
ebcacbab,0,0
cabebbae,0,0
fdcbcbde,2,0
cbaacbab,0,0
cabebaae,0,0
bbbedbae,0,0
cbbecbbe,0,0
fcaeabae,0,0
bbbaaaaa,0,0
fbabebdc,0,0
bcaeaaae,0,0
babacbaa,0,0
dbbeebaf,0,0
eadfbbag,0,0
gcdagbdf,1,0
dbaacbab,0,0
dcbecbae,0,0
caccdbab,0,0
abaaabaa,0,0
ebcedbaf,0,0
ebaecbce,0,0
dcaeabae,0,0
gbdegbdg,1,0
dbbedcaf,0,0
gbdegbdg,1,0
bdaedbaf,0,0
fdbebadg,2,0
ecbebbae,0,0
ccaebcbe,0,0
gcdegbdg,1,0
bcaeabae,0,0
fdbedbbf,0,0
bbbaaaaa,0,0
aabacbaa,0,0
cbbebbae,0,0
ebcfgbag,0,0
fdbbfcbc,0,0
cabeabae,0,0
bbbeaaae,0,0
dbbadaab,0,0
dabecaae,0,0
dabeabae,0,0
fbcabaaa,0,0
abbabaab,0,0
gdbaabde,2,0
abbaabba,0,0
bbbabaab,0,0
dbbacaab,0,0
caaecbae,0,0
dbaeabae,0,0
cbbecbae,0,0
gdbccadf,2,0
dbaebbae,0,0
dbbaabaa,0,0
dabebdbf,0,0
ebbedbaf,0,0
bbaeaaae,0,0
ccbebaae,0,0
cabebbae,0,0
babadaaa,0,0
cbbaabaa,0,0
cbbecbae,0,0
dcbabaab,0,0
abbacaab,0,0
gdbeabdg,2,0
bbaabaaa,0,0
cbbebaae,0,0
cbaadaab,0,0
abbacaaa,0,0
dcbfdaae,0,0
abbeaaae,0,0
bcbabaaa,0,0
abbeabae,0,0
aaaaabaa,0,0
bbaabaaa,0,0
ebcacabb,0,0
dbbebbae,0,0
ccaaabaa,0,0
baaebbae,0,0
bbaebaae,0,0
aaaeabae,0,0
abbadbbb,0,0
gbbecbae,0,0
cbbacaab,0,0
fdbfbbdg,2,0
dcbabbbb,0,0
bbbeaabe,0,0
dcaaabab,0,0
bbaabbaa,0,0
ccaedbae,0,0
fdbecadg,2,0
fbbedbaf,0,0
abbeaaae,0,0
gdcbfbdg,2,0
abaebaae,0,0
dcbabbab,0,0
abbeabbe,0,0
gcdegbdg,1,0
baaebaae,0,0
abbebaae,0,0
cbaebbae,0,0
ebaaabbb,0,0
ccbebaae,0,0
edbeccbf,0,0
cbaeabae,0,0
fcbecbbf,0,0
daaebaae,0,0
dbbecbae,0,0
fdbbfcbc,0,0
bbaabbaa,0,0
abaaabaa,0,0
cbbfdbae,0,0
bbbeabae,0,0
gdbbbcdf,2,0
ecbebbbe,0,0
babfbaae,0,0
gdbaecdf,2,0
fdaacbbc,0,0
fdbaebac,0,0
ecaedcbf,0,0
cbabbbaa,0,0
gcbeecbf,0,0
dbbebbae,0,0
eabecbae,0,0
ebbebdaf,0,0
cabeebaf,0,0
bbaebaae,0,0
gbdegbdg,1,0
dbaedbae,0,0
gcdfgbdg,1,0
gadagbdf,1,0
dbaabaca,0,0
gdbeabdg,2,0
dbaaaaaa,0,0
bbaababb,0,0
gbdagadg,1,0
eaaeabae,0,0
gcdegbdg,1,0
ebaebbae,0,0
dcaacabc,0,0
gdaebadg,2,0
bcbbabaa,0,0
gcdfgadg,1,0
fdcecadg,2,0
gbdagbdf,1,0
fcbadcbc,0,0
gcbbgcbd,0,0
gbdagbdf,1,0
cbabdbab,0,0
aaaebaae,0,0
gdbabade,2,0
gcdegbdg,1,0
dbaeabae,0,0
gbdagbdf,1,0
bbaabaaa,0,0
dbaababb,0,0
gdbacade,2,0
dcbebbae,0,0
fdbfcadg,2,0
abaabbaa,0,0
aaaaabaa,0,0
gbdagbdf,1,0
ecbaccbc,0,0
gdbebadg,2,0
gcdagcdf,1,0
edbecaaf,0,0
gbdegbdg,1,0
gadegadg,1,0
eabaabaa,0,0
ecaebccf,0,0
gdaacbde,2,0
ddaadbbc,0,0
ccaeabae,0,0
ecbbdbbc,0,0
abaeabae,0,0
abbecbae,0,0
ebbecbae,0,0
abaaaaaa,0,0
cbbacbab,0,0
fcbbecbc,0,0
fcbecdbf,0,0
cbaebbae,0,0
bcaebaae,0,0
cbaeaabe,0,0
aabaaaaa,0,0
abbadbab,0,0
ecbeccdf,0,0
fdbeecdg,0,0
ddaebaae,0,0
gcdagbdg,1,0
fdaabbde,2,0
cbbacbab,0,0
ccbeabae,0,0
fdbaabde,2,0
cbbaaaaa,0,0
aaabaaaa,0,0
gdaebbdg,2,0
cabacbab,0,0
aaaacaaa,0,0
cabbcaab,0,0
fdbafcbc,0,0
gcdagbdf,1,0
ecbeaaae,0,0
fdaebadg,2,0
ebbebbae,0,0
baaaabaa,0,0
daaacbaa,0,0
dbaabbab,0,0
ccaabaaa,0,0
fcbadbbc,0,0
fdbebadg,2,0
aaaeabae,0,0
cababbaa,0,0
gdbfbcdg,2,0
baaacbaa,0,0
cbbecbbe,0,0
gcbadbac,0,0
gdbfebdg,2,0
gbdfgbdg,1,0
bdaacaab,0,0
bbaeccae,0,0
bbaabbaa,0,0
abbabbab,0,0
abbeabbe,0,0
abbeaaae,0,0
cbbebbae,0,0
cbbebbae,0,0
aaaacaab,0,0
dcbabbaa,0,0
gadagddf,1,0
ebaecaae,0,0
bbaeacbe,0,0
ebbaabaa,0,0
ecbeeaaf,0,0
fdaaabde,2,0
fabebbae,0,0
abbebaae,0,0
ecbfcbae,0,0
gcdfgbdg,1,0
gdcfdcdf,0,0
baaebbae,0,0
fdbafcbc,0,0
gdbaebdf,2,0
fdbeebbf,0,0
gdbadbdf,2,0
ddbecbae,0,0
gbdbgbdf,1,0
bcaaabba,0,0
dbbebaae,0,0
gbdagadf,1,0
fdaabbde,2,0
ccbaccab,0,0
caaeaaae,0,0
dcaababc,0,0
bababbaa,0,0
abaeeaaf,0,0
fcbeabae,0,0
bbcacbab,0,0
fabeebaf,0,0
bbaeabae,0,0
dbbadbab,0,0
dcaabbab,0,0
gbdagadf,1,0
fcbaeccc,0,0
gadegbdg,1,0
ecbeebaf,0,0
dcbadbac,0,0
gdbecbdg,2,0
fdaabade,2,0
fdbecdbf,0,0
ecbedbaf,0,0
cdbeabbe,0,0
fdbbbcac,0,0
dacbcbab,0,0
ebaacbbb,0,0
caafaaae,0,0
gddbgcdg,1,0
gdbacddf,2,0
fdbadbac,0,0
abbacaab,0,0
abbacbab,0,0
ecafcbae,0,0
abaaabaa,0,0
abbabbab,0,0
gdaedbdg,2,0
gdcadbdf,2,0
gadegbdg,1,0
ebbacbac,0,0
gdaedadg,2,0
gdaaabde,2,0
dbbeabae,0,0
eccbdabb,0,0
dbbecbae,0,0
cbbadbab,0,0
fdaaabde,2,0
dccadbcc,0,0
gbdegadg,1,0
bbbeaaae,0,0
fdaabade,2,0
abbabaaa,0,0
dcaaabaa,0,0
babedbaf,0,0
bbaaaaaa,0,0
cbaeaaae,0,0
abbebbae,0,0
fdbeecbg,0,1
cdaacbaa,0,0
cbaabbba,0,0
abaaabaa,0,0
abbabbaa,0,0
fdbfdcbf,0,0
bbbabbab,0,0
dbaedbae,0,0
dabebaae,0,0
abbaeaab,0,0
dbbaccab,0,0
gcdagadf,1,0
gdbeabdg,2,0
gdbeabdg,2,0
dcbbbbab,0,0
ebbebabe,0,0
gcdegbdg,1,0
bcbebbae,0,0
fdbadbde,2,0
dbbaabaa,0,0
baaebbbe,0,0
cbbecbaf,0,0
gdcfbbdg,2,0
baaacaaa,0,0
ecabaaaa,0,0
dccfcbaf,0,0
cbaacbba,0,0
dcaaabaa,0,0
gbdbgbdf,1,0
bacacbaa,0,0
gbdegbdg,1,0
gbdegbdg,1,0
cbbbbbab,0,0
eababaaa,0,0
dbaebbae,0,0
gdaacbde,2,0
fcbfeaaf,0,0
ecaefcbf,0,0
fdbadcbc,0,0
gbdegbdg,1,0
dabecbae,0,0
ecbadbbc,0,0
cabacbaa,0,0
gbdagbdf,1,0
ecaeccaf,0,0
ebaaabaa,0,0
gdbacbde,2,0
abaaabaa,0,0
dcbecaae,0,0
bbbaabaa,0,0
ebbabbab,0,0
ecbadbac,0,0
ecbbcbab,0,0
aaaebaae,0,0
dbcaebac,0,0
gddagcdg,1,0
fdccdcdd,0,0
gddagadf,1,0
bbbaabaa,0,0
aacbcbba,0,0
bbaaabaa,0,0
daafbbae,0,0
edbadbbc,0,0
abaecaae,0,0
bbaeaaae,0,0
aabebbce,0,0
adbadbab,0,0
ccaabaaa,0,0
cabacaab,0,0
bcbabaaa,0,0
gdcebbdg,2,0
abaebbae,0,0
bbbebaae,0,0
bbaaabba,0,0
bcaecabe,0,0
abbaaaaa,0,0
gbdegadg,1,0
aababbab,0,0
aabeebae,0,0
fccadcdc,0,0
abbacbab,0,0
aabeccae,0,0
aabeabae,0,0
dbbadbab,0,0
gbdagadf,1,0
cbbebbbe,0,0
fbbacbbc,0,0
ecaaabbb,0,0
bcbeabae,0,0
dbbeacbe,0,0
gdaacade,2,0
aabebbae,0,0
gcdagbdg,1,0
abaabaaa,0,0
fcaadcac,0,0
aaaecbae,0,0
dbbecbaf,0,0
cbbabbab,0,0
abaeabae,0,0
dbbabcbb,0,0
edceedaf,0,0
ecbedbaf,0,0
fbcaebbc,0,0
bababbaa,0,0
dbbeaaae,0,0
fbbebbae,0,0
gbdegbdg,1,0
abbebbbe,0,0
abaacbaa,0,0
daaeabbe,0,0
bdbaabab,0,0
faaeaaaf,0,0
daaeaaae,0,0
fdaaaade,2,0
bcbadaab,0,0
dcafcbae,0,0
babedaae,0,0
bbbedbaf,0,0
caaacbaa,0,0
fdaeadaf,0,0
aaaedbae,0,0
dbaecbaf,0,0
babaabaa,0,0
bcaebaae,0,0
fdcaecbc,0,0
cbcebbae,0,0
daaeaaae,0,0
cbbebbae,0,0
cbbecbae,0,0
eabaabaa,0,0
abaaabaa,0,0
faaecabe,0,0
abaebbae,0,0
cabecbae,0,0
dbbfcbae,0,0
dbbabbab,0,0
dbcecbae,0,0
dabeabae,0,0
bbbedbae,0,0
cbaeabae,0,0
cbbedaae,0,0
ccaeabae,0,0
cabecbae,0,0
dbbedbae,0,0
gcdegbdg,1,0
bbaeabae,0,0
acbaabaa,0,0
fdbaabaa,0,0
aabecbae,0,0
caaacbaa,0,0
abbeabae,0,0
dabaacbb,0,0
dbaebcae,0,0
acbebbae,0,0
cbbacbab,0,0
acbeabae,0,0
gddegbdg,1,0
baaebaae,0,0
daabbbdb,0,0
ccbebbae,0,0
fdaecbdg,2,0
dabedbae,0,0
dabecaae,0,0
dbaadaab,0,0
gbdegcdg,1,0
gdbbgcbd,0,1
dbbebaae,0,0
ebafdaae,0,0
daaeabae,0,0
bcaacbdb,0,0
abbabbaa,0,0
dabacaaa,0,0
bacabaaa,0,0
cabaabaa,0,0
gcdagadf,1,0
dbbabbab,0,0
bbaebaae,0,0
dcbebbae,0,0
dabafbab,0,0
gdbeabdg,2,0
bbaadaab,0,0
ebbeadae,0,0
caaaabaa,0,0
gdaacbde,2,0
dbaaacba,0,0
abaeacae,0,0
fcbfecbf,0,0
gcdfgbdg,1,0
cbaecbae,0,0
ecbedbaf,0,0
ecbabcbc,0,0
fcaebbae,0,0
cbaecbae,0,0
dbaaabaa,0,0
dbbedaae,0,0
aabfbaae,0,0
dbbedbbf,0,0
gcdagbdf,1,0
baaeabae,0,0
abbaabaa,0,0
cbaebaae,0,0
dbcebbae,0,0
ebbeaaad,0,0
dcaeacae,0,0
gdaacbde,2,0
cbbebbae,0,0
aaaeadae,0,0
aabebabe,0,0
gdaebbdg,2,0
gbdagbdf,1,0
fcbeecbf,0,0
gbdagbdf,1,0
gdbacbde,2,0
cbaabcaa,0,0
edaeddbf,0,0
cbcecaae,0,0
bdafabae,0,0
abbedbae,0,0
bbbedaae,0,0
acaaabaa,0,0
bbaebbae,0,0
aabeeaae,0,0
dbaacbaa,0,0
ebbbebac,0,0
abaebaae,0,0
dbaedbbe,0,0
eabedbaf,0,0
abbecbae,0,0
aabedbae,0,0
fdaebadg,2,0
dbbedbaf,0,0
gdbbcadf,2,0
bbaebbae,0,0
bbbebaae,0,0
bbaaabaa,0,0
gdbadcdf,2,0
ababacaa,0,0
ecbacbac,0,0
cabacbab,0,0
abbbeaab,0,0
abaabbaa,0,0
gadagadf,1,0
cbbabaab,0,0
cccbdbac,0,0
dbbabbaa,0,0
abaaabaa,0,0
fdbedadg,2,0
abaeebae,0,0
gdbabade,2,0
gbdegbdg,1,0
accebbbe,0,0
aacebaae,0,0
caaaabaa,0,0
gcdegadg,1,0
abbecbae,0,0
bcbeaaae,0,0
ecbebbae,0,0
gcdagbdg,1,0
cbbebbae,0,0
cbbeabbe,0,0
gbdagadf,1,0
cbbfebaf,0,0
cbaebaae,0,0
cabedaae,0,0
ccaabbaa,0,0
gdaebadg,2,0
gbdegbdg,1,0
abaadaab,0,0
ebbecbae,0,0
aaaacaaa,0,0
fdbedcaf,0,0
fcbacccc,0,0
edbabddc,0,0
ebbecbaf,0,0
edaebcbf,0,0
ecbecbaf,0,0
bbbebbae,0,0
bbaabbaa,0,0
aaafcbae,0,0
fdaeabdg,2,0
aaaacaaa,0,0
ebbbecac,0,0
cbdfabae,0,0
fbdagbdf,1,0
fdaaaade,2,0
acaaaaaa,0,0
cabebbae,0,0
gdbacade,2,0
cbaecaae,0,0
gcdegcdg,1,0
dcbacbab,0,0
aabaaaaa,0,0
fbbaecac,0,0
gdbbcade,2,0
fdbecbbf,0,0
abbebbae,0,0
dbaaaaaa,0,0
dcaaabba,0,0
cbaacbaa,0,0
aacbbaaa,0,0
ebbacbab,0,0
bcaeaaae,0,0
ecbecbae,0,0
cabaaaaa,0,0
dbaacbab,0,0
abbebaae,0,0
cbbebabe,0,0
dcaeaabe,0,0
gbdagbdf,1,0
ecbaccac,0,0
abcfcbaf,0,0
abbeaaad,0,0
dcaecbaf,0,0
dbaacbcc,0,0
ebbedbae,0,0
aaaeabad,0,0
bbaabbaa,0,0
gcdegadg,1,0
dcbedbbe,0,0
ebbacbaa,0,0
gdaebbdg,2,0
gcdagadf,1,0
ecabbbdc,0,0
gcdegbdg,1,0
dcbacaab,0,0
bbaeaace,0,0
cbbebabe,0,0
fbdegbdg,1,0
cdaedbae,0,0
gdaabbdf,2,0
fdaeaadg,2,0
cbbabbaa,0,0
fdbaebdf,2,0
dbbecbae,0,0
gadagadf,1,0
bbaeaaae,0,0
abbeaace,0,0
dbbeabbe,0,0
cbbebbae,0,0
aababbaa,0,0
bbaaacaa,0,0
ebbeeabf,0,0
cbaeaaae,0,0
cbcedbaf,0,0
abbebbae,0,0
babaabaa,0,0
bbbeabae,0,0
bbbaebab,0,0
cbaaaaba,0,0
fbaefccf,0,0
gcdegcdg,1,0
bababbab,0,0
cbbecbbe,0,0
fcbacbbc,0,0
fcbaecac,0,0
dcaacaab,0,0
babecaae,0,0
bcbedbaf,0,0
fbaebbae,0,0
cbbebbae,0,0
fdbeecbf,0,0
gbdagbdg,1,0
caaacbaa,0,0
fbbaecbd,0,0
fcaaecbc,0,0
dacecbaf,0,0
bbbabbaa,0,0
gddegbdg,1,0
cbaabbaa,0,0
baaaabaa,0,0
ecbadbac,0,0
gadegbdg,1,0
gdaebbdg,2,0
edbeabae,0,0
ecafdccf,0,0
aaaecbae,0,0
gdbaacde,2,0
faaedbaf,0,0
gdbacade,2,0
bbaebcbe,0,0
acaeacbe,0,0
cbaecaae,0,0
dbaadbab,0,0
fdbeabdg,2,0
fdaebbdg,2,0
aaaeabae,0,0
cabacaaa,0,0
fbbaeccc,0,0
gadegbdg,1,0
gdbebadg,2,0
dbbeabae,0,0
fddfecag,0,1
gcdegbdg,1,0
cabebbae,0,0
fdbbdcac,0,0
aabbbaaa,0,0
babfbaae,0,0
dbbeacae,0,0
gbdegddg,1,0
cabacaaa,0,0
fdbefbbf,0,0
fdbeabdg,2,0
aaaeabae,0,0
cbbeabae,0,0
abbabbaa,0,0
cbbeaaae,0,0
bbbebaae,0,0
ddaacaab,0,0
daaefaaf,0,0
ecbeabae,0,0
aabaaaaa,0,0
dcbadbab,0,0
fcaabaab,0,0
fabadbab,0,0
bbaaabaa,0,0
gadagbdf,1,0
cdbacbac,0,0
gdaabbde,2,0
abbebbae,0,0
bbbacaab,0,0
bbaeabae,0,0
gbdegbdg,1,0
fdbacbbc,0,0
fcceebaf,0,0
dbaabaaa,0,0
baaebaae,0,0
cbdebaae,0,0
abaebbae,0,0
ebbecbae,0,0
gbdagadf,1,0
aacaaaaa,0,0
abaabbaa,0,0
aababbaa,0,0
cbaaacaa,0,0
acbeaaae,0,0
bdbaaaaa,0,0
gadagbdf,1,0
bcbaabab,0,0
ecaecaae,0,0
bbbeebaf,0,0
dcbacbba,0,0
dbbbcaab,0,0
dbaeabae,0,0
fbbebbae,0,0
babacaab,0,0
gadegcdg,1,0
fdbefcag,0,1
ebaebbbf,0,0
baafbbae,0,0
gdbbebdf,2,0
dbbaccab,0,0
gdbecbdg,2,0
gbdegbdg,1,0
cdaaabba,0,0
ebbabbab,0,0
babebaae,0,0
gbdegadg,1,0
bbaebbae,0,0
abbecbae,0,0
aaaabaaa,0,0
ebaaecbc,0,0
ccbaebac,0,0
fcbeecaf,0,0
dbbeaabe,0,0
ccbaabaa,0,0
gdbaebdf,2,0
aaaaabaa,0,0
facaebbc,0,0
aabaabaa,0,0
cdbaabaa,0,0
gcdagbdg,1,0
aaaecbaf,0,0
cbaadbab,0,0
dbbaabaa,0,0
aabeaabe,0,0
dbbecaae,0,0
fdbacbdf,2,0
fbaaeaac,0,0
daaacaba,0,0
ccbecbae,0,0
fdbebbdg,2,0
bbbecbae,0,0
fcceecbg,0,0
bbaabbaa,0,0
aaaebbae,0,0
abaaabaa,0,0
dcbadbac,0,0
daaabbaa,0,0
cabecbbe,0,0
bbaabbaa,0,0
edaeebdf,0,0
dcbabbbc,0,0
cabbcbaa,0,0
dabacbab,0,0
fcbacbbb,0,0
gbdegbdg,1,0
bbaeabad,0,0
